"row_ID","Life History stage","Taxon","Habitat","Phylum","Class","Family","Genus","Species","Name","ta_high","ta_low","acclim_window","Proximity of high acclimation temperature to CTMax/ °C","Source","tc_high","ARR","Acclimation duration/ days","collection_latitude","Longitude of collection/ °","Metric","heating_rate","Absolute latitude/°","Latitudinal bin","Mid Bin Latitude/ °","Hemisphere","Absolute northern distribution limit/ °","Absolute southern distribution limit/ °","Minimum hemisphere limit/ °","Maximum hemisphere limit/ °","Latitudinal range size/°","mid latitude/ °","Mean environmental temperature/ °C","Maximum environmental temperature/ °C","CTMax now/ °C","Thermal safety margin/ °C","Time until loss of thermal safety without acclimation, RCP4.5/ years","Time until loss of thermal safety without acclimation, RCP8.5/ years","Time gained until loss of thermal safety with acclimation, RCP4.5/ years","Time gained until loss of thermal safety with acclimation, RCP8.5/ years","% increase in thermal safety (years) gained due to acclimation capacity","Error checked","Reference","doi","Jstor stable ref","ref","url","tc_low","ht_low","ht_high","tau_a_low","tau_a_high","tau_c_low","tau_c_high","lambda","delta_tau_low","delta_tau_high","delta_tr_low","delta_tr_high","delta_tau_high_hat","delta_tau_low_hat"
122,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Palaemonidae","Palaemon","macrodactylus","Palaemon macrodactylus",25,15,10,12.8,"wild",37.8,0.41,7,51,0,"crit",45,51,"high",60,"N",55,30,30,55,25,42.5,12.593,18.7,32.71313,14.01313,692.2967921,431.9639669,283.8416847,177.1052264,29,2017-02-10,"Magozzi & Calosi 2014","doi: 10.1111/gcb.12695",NA,NA,NA,33.7,18.7,12.8,0.0549148819330038,0.0915248032216731,0.123375434742815,0.13838550247117,0.164744645799012,0.0684605528098114,0.0468606992494966,5.87393259882785,7.66752814574029,0.0401701587407387,0.076718885212669
123,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Palaemonidae","Palaemon","serratus","Palaemon serratus",25,15,10,8.5,"wild",33.5,0.15,7,50,4,"crit",45,50,"mid",37.5,"N",50,18,18,50,32,34,11.942,20.793,31.5413,10.7483,473.7695647,293.6805755,71.06543471,44.05208633,13,2017-04-14,"Magozzi & Calosi 2014","doi: 10.1111/gcb.12695",NA,NA,NA,32,17,8.5,0.0549148819330038,0.0915248032216731,0.117151748123742,0.122643236317042,0.164744645799012,0.0622368661907377,0.0311184330953688,4.77167185541473,3.92555467805845,0.035333916304136,0.0565933807539739
124,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Palaemonidae","Palaemon","varians","Palaemonetes varians",25,15,10,11,"wild",36,0.23,7,50,1,"crit",45,50,"mid",37.5,"N",56,39,39,56,17,47.5,12.61,18.933,33.1503,14.2173,680.5659794,421.7929076,156.5301753,97.01236875,19,2017-04-14,"Magozzi & Calosi 2014","doi: 10.1111/gcb.12695",NA,NA,NA,33.7,18.7,11,0.0549148819330038,0.0915248032216731,0.123375434742815,0.131795716639209,0.164744645799012,0.0684605528098115,0.0402709134175362,5.87393259882786,5.89852318066674,0.0401701587407387,0.0685877315129422
125,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Palaemonidae","Palaemon","montagui","Pandalus montagui",20,10,10,7.6,"wild",27.6,0.28,7,51,0,"crit",45,51,"high",60,"N",52,15,15,52,37,33.5,12.593,18.7,25.52604,6.82604,337.2298405,210.4171814,94.42435533,58.91681079,22,2017-02-10,"Magozzi & Calosi 2014","doi: 10.1111/gcb.12695",NA,NA,NA,24.8,14.8,7.6,0.0366099212886692,0.0732198425773385,0.0907926047958997,0.101043382756727,0.164744645799012,0.0541826835072305,0.0278235401793886,2.15653462612814,1.99340454918046,0.0293703896175428,0.0520105502306931
126,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Plethodontidae","Plethodon","c. cinereus","Plethodon cinereus",25,15,10,8.5,"wild",33.5,0.2,7,42,-76,"crit",45,42,"mid",37.5,"N",48.8,33.1,33.1,48.8,15.7,40.95,26.39999962,31.29999924,33.77999992,2.480000687,99.25359259,61.1530377,19.85071852,12.23060754,17,2017-04-11,"Feder & Pough 1975","doi: 10.1016/S0010-406X(75)80207-6",NA,NA,NA,31.5,16.5,8.5,0.0549148819330038,0.0915248032216731,0.115321252059308,0.122643236317042,0.164744645799012,0.0604063701263042,0.0311184330953688,4.48242896875406,3.92555467805845,0.033948196452046,0.0565933807539739
127,"juvenile","reptiles and amphibians","freshwater","Chordata","Amphibia","Ranidae","Rana","sylvatica","Rana sylvatica",22,15,7,16.25,"lab",38.25,0.892857143,4,42,-74,"crit",45,42,"mid",37.5,"N",68.8,29,29,68.8,39.8,48.9,28.9,28.9,44.41071429,15.51071429,620.7635848,382.4705778,554.2532008,341.4915874,47,2017-04-14,"Manis and Claussen 1986","doi: 10.1016/0306-4565(86)90014-8",NA,NA,NA,31.999999999,16.999999999,16.25,0.0549148819330038,0.0805418268350723,0.117151748120081,0.14003294892916,0.164744645799012,0.0622368661870767,0.0594911220940875,4.77167185482127,8.91019560002842,0.0426220996300307,0.0814922276573847
128,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Scincidae","Sphenomorphus","incognitus","Sphenomorphus incognitus",30,20,10,11.5,"wild",41.5,0.23,14,22,121.5,"crit",45,22,"low",12.5,"N",25,8,8,25,17,17,30.60000038,36.70000076,41.63800009,4.937999325,295.4864169,182.6366274,67.96187588,42.00642429,19,2017-04-11,"Huang et al., 2006b",NA,NA,"J Therm Biol 31 378-385",NA,39.2,19.2,11.5,0.0732198425773385,0.109829763866008,0.143510891451583,0.151931173347977,0.164744645799012,0.0702910488742449,0.0421014094819696,10.4194521515488,10.6218317287856,0.0416274568222363,0.0708823169919419
129,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Scincidae","Sphenomorphus","taiwanensis","Sphenomorphus taiwanensis",30,20,10,8.38,"wild",38.38,0.099,14,24,121,"crit",45,24,"low",12.5,"N",25,21.5,21.5,25,3.5,23.25,23.79999924,29.60000038,37.76619992,8.166199543,437.396592,276.1476985,43.30226261,27.33862215,9,2017-04-11,"Huang et al., 2006b",NA,NA,"J Therm Biol 31 378-385",NA,37.39,17.39,8.38,0.0732198425773385,0.109829763866008,0.136884495698334,0.140508877905913,0.164744645799012,0.0636646531209958,0.0306791140399048,8.36671676140696,6.42061223270938,0.0364266388852957,0.0559917069351985
130,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Takydromus","formosanus","Takydromus formosanus",30,20,10,13.4,"wild",43.4,0.01,14,25,121.5,"crit",45,25,"low",12.5,"N",25.1,21.9,21.9,25.1,3.2,23.5,31.70000076,38.20000076,43.41700001,5.216999245,273.8715656,173.8623684,2.738715656,1.738623684,1,2017-04-11,"Huang et al., 2008","doi: 10.1016/j.jtherbio.2007.09.007",NA,NA,NA,43.3,23.3,13.4,0.0732198425773385,0.109829763866008,0.158520959179938,0.158887058392824,0.164744645799012,0.0853011166025993,0.0490572945268168,16.7545342576169,13.9232997249343,0.054102471473131,0.0793567438196728
131,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Takydromus","hsuehshanensis","Takydromus hsuehshanensis",30,20,10,14.1,"wild",44.1,0.06,14,24.1,121,"crit",45,24.1,"low",12.5,"N",25,21.5,21.5,25,3.5,23.25,20.20000076,25.79999924,43.51200005,17.71200081,917.3099646,580.3196476,55.03859788,34.81917886,6,2017-04-11,"Huang et al., 2008","doi: 10.1016/j.jtherbio.2007.09.007",NA,NA,NA,43.5,23.5,14.1,0.0732198425773385,0.109829763866008,0.159253157605711,0.161449752883031,0.164744645799012,0.0860333150283727,0.0516199890170236,17.1370552207681,15.3113735246595,0.0547324962649315,0.0823948933742236
132,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Lacertidae","Takydromus","stejnegeri","Takydromus stejnegeri",30,20,10,13.8,"wild",43.8,0.04,14,25,121,"crit",45,25,"low",12.5,"N",28.3,23.3,23.3,28.3,5,25.8,31.79999924,38.70000076,43.87199997,5.171999207,267.8594282,169.4564487,10.71437713,6.77825795,4,2017-04-11,"Huang et al., 2008","doi: org/10.1016/j.jtherbio.2007.09.007",NA,NA,NA,43.4,23.4,13.8,0.0732198425773385,0.109829763866008,0.158887058392824,0.160351455244371,0.164744645799012,0.085667215815486,0.0505216913783635,16.944813081132,14.7042518044063,0.0544172582511062,0.0810977764734167
133,"juvenile","reptiles and amphibians","terrestrial","Chordata","Amphibia","Bufonidae","Bufo","americanus","Bufo americanus",30,20,10,12.2,"wild",42.2,0.15,3,34,-82,"crit",42,34,"mid",37.5,"N",55,30,30,55,25,42.5,33.40000153,39.29999924,42.71000023,3.410000992,120.5149371,72.00942033,18.07724056,10.80141305,13,2017-02-10,"Cupp 1980","doi: 10.2994/057.005.0203",NA,NA,NA,40.7,20.7,12.2,0.0732198425773385,0.109829763866008,0.149002379644884,0.154493867838184,0.153761669412411,0.0757825370675453,0.0446641039721765,13.3229114527713,12.6042235001399,0.046087611577396,0.0740469248627817
134,"juvenile","reptiles and amphibians","terrestrial","Chordata","Amphibia","Bufonidae","Bufo","woodhousei","Bufo woodhousei",30,20,10,12.3,"wild",42.3,0.1,3,34,-82,"crit",42,34,"mid",37.5,"N",40,25,25,40,15,32.5,33.40000153,39.29999924,42.64000015,3.340000916,118.0410215,70.53121991,11.80410215,7.053121991,9,2017-02-10,"Cupp 1980","doi: 10.2994/057.005.0203",NA,NA,NA,41.3,21.3,12.3,0.0732198425773385,0.109829763866008,0.151198974922204,0.154859967051071,0.153761669412411,0.0779791323448654,0.0450302031850631,14.284093211765,12.7863252870989,0.047906739635814,0.0744947489933618
135,"juvenile","reptiles and amphibians","terrestrial","Chordata","Amphibia","Microhylidae","Gastrophryne","carolinensis","Gastrophryne carolinensis",30,20,10,13,"wild",43,0.07,3,34,-82,"crit",42,34,"mid",37.5,"N",41,23,23,41,18,32,33.40000153,39.29999924,43.23800011,3.93800087,139.1753047,83.15926023,9.742271329,5.821148216,7,2017-02-10,"Cupp 1980","doi: 10.2994/057.005.0203",NA,NA,NA,42.3,22.3,13,0.0732198425773385,0.109829763866008,0.154859967051071,0.157422661541278,0.153761669412411,0.0816401244737324,0.04759289767527,16.0236610258822,14.1147480442472,0.0509801641354475,0.0776018148685463
136,"juvenile","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Pseudoacrio","triseriata","Pseudacris triseriata",30,20,10,9.6,"wild",39.6,0.1,3,34,-82,"crit",42,34,"mid",37.5,"N",59,28,28,59,31,43.5,33.40000153,39.29999924,39.94000015,0.640000916,22.61866501,13.51497993,2.261866501,1.351497993,9,2017-02-10,"Cupp 1980","doi: 10.2994/057.005.0203",NA,NA,NA,38.6,18.6,9.6,0.0732198425773385,0.109829763866008,0.141314296174263,0.14497528830313,0.153761669412411,0.0680944535969248,0.0351455244371225,10.388907483688,8.47004628271528,0.039880541988709,0.0619893364080971
137,"juvenile","reptiles and amphibians","terrestrial","Chordata","Amphibia","Ranidae","Rana","sylvatica","Rana sylvatica",30,20,10,9.2,"wild",39.2,0.09,3,35,-82,"crit",42,35,"mid",37.5,"N",68.8,29,29,68.8,39.8,48.9,32.90000153,39,39.46100014,0.461000137,16.46691283,9.906428739,1.482022155,0.891578587,8,2017-02-10,"Cupp 1980","doi: 10.2994/057.005.0203",NA,NA,NA,38.3,18.3,9.2,0.0732198425773385,0.109829763866008,0.140215998535603,0.143510891451583,0.153761669412411,0.0669961559582647,0.0336811275855757,10.0190438544025,7.92636299501902,0.0390154442596629,0.0600509169128579
138,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Ranidae","Rana","sylvatica","Rana sylvatica",30,20,10,6,"wild",36,0.12,7,35,-82,"crit",42,35,"mid",37.5,"N",68.8,29,29,68.8,39.8,48.9,32.90000153,39,36.34800018,0,0,0,0,0,0,2017-02-10,"Cupp 1980","doi: 10.2994/057.005.0203",NA,NA,NA,34.8,14.8,6,0.0732198425773385,0.109829763866008,0.127402526084569,0.131795716639209,0.153761669412411,0.0541826835072305,0.0219659527732016,6.44960404900971,4.29466366461913,0.0293703896175428,0.0433963610196661
139,"adult","aquatic invertebrates","freshwater","Arthropoda","Malacostraca","Cambaridae","Orconectes","rusticus","Orconectes rusticus",25,5,20,12.2,"wild",37.2,0.24,7,39,-84.5,"crit",39,39,"mid",37.5,"N",48.04,34.7,34.7,48.04,13.34,41.37,30.2,30.2,38.448,8.248,399.5408568,240.8082129,95.88980563,57.79397109,19,2017-04-14,"Layne et al 1987","doi: 10.1016/0306-4565(87)90001-5",NA,NA,NA,32.4,27.4,12.2,0.0183049606443346,0.0915248032216731,0.118616144975288,0.13618890719385,0.14277869302581,0.100311184330954,0.0446641039721765,6.53295108228647,8.12445208565507,0.0392893468387314,0.107664662265025
140,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Acris","crepitans","Acris crepitans",35,25,10,8.24,"wild",43.24,0.214,5,43,-97,"crit",36,43,"mid",37.5,"N",45,25,25,45,20,32,30.39999962,35,42.25559992,7.255599918,285.0341657,175.5701096,60.99731145,37.57200346,18,2017-02-10,"Dunlap 1968","doi.org/10.1016/0010-406X(69)90057-7",NA,NA,NA,41.1,16.1,8.24,0.0915248032216731,0.128134724510342,0.150466776496431,0.158301299652206,0.131795716639209,0.0589419732747575,0.0301665751418635,14.8691039864801,13.0772751408606,0.0328522047146334,0.055286250646124
141,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Ambystomatidae","Ambystoma","jeffersonianum","Ambystoma jeffersonianum",25,15,10,11.1,"wild",36.1,0.12,7,39.4,-84,"crit",36,39.4,"mid",37.5,"N",47,37,37,47,10,42,30.60000038,35.90000153,36.77200005,0.87199852,40.04154639,24.23895662,4.804985567,2.908674794,11,2017-02-10,"Claussen 1977","doi: 10.1016/0300-9629(77)90150-5",NA,NA,NA,34.9,19.9,11.1,0.0549148819330038,0.0915248032216731,0.127768625297456,0.132161815852096,0.131795716639209,0.0728537433644518,0.0406370126304229,8.47037454603906,7.48557736993837,0.0436928000172726,0.0690490557303836
142,"adult","aquatic invertebrates","freshwater","Arthropoda","Malacostraca","Cambaridae","Orconectes","rusticus","Orconectes rusticus",35,25,10,6.5,"wild",41.5,0.3,7,39,-84,"crit",36,39,"mid",37.5,"N",48.04,34.7,34.7,48.04,13.34,41.37,29.2,29.2,39.76,10.56,511.5363055,308.3092541,153.4608916,92.49277623,23,2017-02-10,"Claussen 1980","doi: 10.1016/0300-9629(80)90183-8",NA,NA,NA,38.5,13.5,6.5,0.0915248032216731,0.128134724510342,0.140948196961377,0.151931173347977,0.131795716639209,0.0494233937397034,0.023796448837635,10.5608985383404,9.32983024013132,0.0260170330262428,0.0461611745064285
143,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Hylidae","Pseudacris","triseriata","Pseudacris triseriata",35,25,10,5.41,"wild",40.41,0.077,5,43,-97,"crit",36,43,"mid",37.5,"N",62,28,28,62,34,45,30.39999962,35,40.05579997,5.055799971,198.6156545,122.3396225,15.2934054,9.420150933,7,2017-02-10,"Dunlap 1968","doi: 10.1086/physzool.41.4.30155478",NA,NA,NA,39.64,14.64,5.41,0.0915248032216731,0.128134724510342,0.145121727988285,0.147940691927512,0.131795716639209,0.0535969247666117,0.0198059674171701,12.3093076652134,7.30131030585551,0.0289505858238114,0.0400349757147552
144,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Cryptobranchidae","Cryptobranchus","alleganiensis","Cryptobranchus alleganiensis",25,15,10,11.6,"wild",36.6,0.36,14,36,-93,"crit",33,36,"mid",37.5,"N",42,33,33,42,9,37.5,31.79999924,38,39.04799973,1.047999725,40.61072316,24.43511612,14.61986034,8.796641805,26,2017-04-11,"Hutchison et al 1973",NA,NA,"Copeia 4, 805-807",NA,33,18,11.6,0.0549148819330038,0.0915248032216731,0.120812740252608,0.133992311916529,0.120812740252608,0.0658978583196046,0.0424675086948563,7.35908163028836,8.79854783860664,0.0381560532650637,0.0713377148834224
145,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Ranidae","lithobates","vergatipes","Rana virgatipes",25,15,10,13,"wild",38,0.06,4,39,-74,"leth",32.4,39,"mid",37.5,"N",40.8,30.7,30.7,40.8,10.1,35.75,30.39999962,34.90000153,38.42399998,3.523998451,170.7057905,102.88649,10.24234743,6.173189397,6,2017-04-11,"Holzman & McManus 1973","doi: 10.1016/0300-9629(73)90086-8",NA,NA,NA,37.4,22.4,13,0.0549148819330038,0.0915248032216731,0.136921105619623,0.139117700896943,0.118616144975288,0.0820062236866191,0.04759289767527,12.5752727031719,10.9514270150456,0.0512902524178827,0.0776018148685463
146,"adult","reptiles and amphibians","freshwater","Chordata","Amphibia","Ambystomatidae","Ambystoma","macrodactylum","Ambystoma macrodactylum",20,8,12,14.9,"wild",34.9,0.125,14,44.9,-117.22,"crit",30,45,"mid",37.5,"N",53,37,37,53,16,45,29.2,29.2,36.05,6.85,287.0458627,174.9959049,35.88073283,21.87448811,11,2017-04-11,"Howard_et_al 1983","doi: 10.2307/1563592",NA,NA,NA,33.4,25.4,14.9,0.0292879370309354,0.0732198425773385,0.122277137104155,0.127768625297456,0.109829763866008,0.0929892000732198,0.0545487827201172,9.27395738175454,9.14871817110138,0.0549291939752752,0.0925402747153982
147,"adult","fish","freshwater","Chordata","Actinopterygii","Anguillidae","Anguilla","australis","Anguilla australis",21.5,12,9.5,14.5,"wild",36,0.273684211,7,-38,175,"crit",30,38,"mid",37.5,"S",-18,-47,18,47,29,32.5,22.8,22.8,36.35578947,13.55578947,788.8479154,469.1760289,215.8952193,128.4060713,21,2017-04-05,"Simons, 1984",NA,NA,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton.",NA,33.3999999955,21.3999999955,14.5,0.0439319055464031,0.0787113307706389,0.122277137087681,0.131795716639209,0.109829763866008,0.0783452315412777,0.0530843858685704,8.89915807403213,10.1236249757091,0.0495775453194702,0.0824600942286669
148,"adult","fish","freshwater","Chordata","Actinopterygii","cottidae","cottus","cognatus","cottus cognatus gracilis",20,15,5,9.4,"wild",29.4,0.62,14,42,-88,"crit",30,42,"mid",37.5,"N",80,40,40,80,40,60,28.3,28.3,34.546,6.246,249.9749063,154.0168418,154.9844419,95.49044192,38,2017-04-14,"Otto and Rice 1977","doi: http://dx.doi.org/10.1577/1548-8659(1977)106<89:ROAFSC>2.0.CO;2",NA,NA,NA,26.3,11.3,9.4,0.0549148819330038,0.0732198425773385,0.0962840929892001,0.107633168588688,0.109829763866008,0.0413692110561962,0.0344133260113491,3.31621564243134,4.11041384976205,0.0298705246416675,0.0467978064313415
149,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Culicidae","Culex","pipiens","Culex pipiens",26,18,8,17.5,"lab",43.5,0.125,21,39,-105,"crit",30,39,"mid",37.5,"N",49,-45,0,49,49,24.5,23.89999962,28.70000076,43.23749995,14.53749919,704.2100972,424.4361299,88.02626215,53.05451624,11,2017-04-11,"Gray 2013","doi: 10.1016/j.jinsphys.2013.08.001",NA,NA,NA,42.5,24.5,17.5,0.0658978583196046,0.09518579535054,0.155592165476844,0.159253157605711,0.109829763866008,0.0896943071572396,0.0640673622551712,23.4205167835921,23.5515922536032,0.0639014176252741,0.0898772940235106
150,"adult","fish","freshwater","Chordata","Actinopterygii","Cyprinodontidae","Cyprinodon","macularius","Cyprinodon macularius",36,30,6,7.3,"wild",43.3,0.25,7,32,-113,"crit",30,32,"mid",37.5,"N",34,31,31,34,3,32.5,38.9,38.9,44.025,5.125,182.7398516,107.8484949,45.68496289,26.96212372,20,2017-04-14,"Lowe and Heath 1969","doi.org/10.1086/physzool.42.1.30152465",NA,NA,NA,41.8,11.8,7.3,0.109829763866008,0.131795716639209,0.153029470986637,0.158520959179938,0.109829763866008,0.0431997071206297,0.0267252425407285,16.6519149206715,14.587002221662,0.0292928154747138,0.0399506753969414
151,"adult","reptiles and amphibians","terrestrial","Chordata","Amphibia","Leptodactyildae","Eleutherodactylus","coqui","Eleutherodactylus coqui",27,20,7,10.4,"wild",37.4,0.028571429,7,18,-66,"crit",30,18,"low",12.5,"N",25.6,18,18,25.6,7.6,21.8,29.10000038,34.70000076,37.46000001,2.759999249,97.92303695,59.06577888,2.797801098,1.687593708,3,2017-02-10,"Christian et al 1998",NA,"http://www.jstor.org/stable/2388239",NA,NA,37.199999997,17.199999997,10.4,0.0732198425773385,0.0988467874794069,0.136188907182867,0.136921105619623,0.109829763866008,0.0629690646055281,0.038074318140216,12.2588021005605,9.90519456814243,0.043241688969755,0.0567871266159559
152,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Coleoptera","Embryonopsis","halticella","Embryonopsis halticella",15,5,10,27.8,"wild",42.8,0.2,7,-46.9,36.8,"crit",30,46.9,"mid",37.5,"S",-46,-53,53,46,7,49.5,26.39999962,31.29999924,45.07999992,13.78000069,958.8615899,569.6304537,191.772318,113.9260907,17,2017-04-14,"Klok and Chown, 1998b",NA,NA,"J Insect Physiol 44, 615-628",NA,40.8,35.8,27.8,0.0183049606443346,0.0549148819330038,0.14936847885777,0.156690463115504,0.109829763866008,0.131063518213436,0.1017755811825,20.8582091415438,24.7635741244713,0.0960374603624867,0.13704152565462
153,"adult","fish","freshwater","Chordata","Actinopterygii","Percidae","Etheostoma","cragini","Etheostoma cragini",30,20,10,8.4,"wild",38.4,0.34,14,39,-104,"crit",30,39,"mid",37.5,"N",40,33,33,40,7,36.5,29.1,29.1,38.094,8.994,435.6777966,262.5883931,148.1304508,89.28005366,25,2017-04-05,"Smith and Fausch 1997","doi:10.1577/1548-8659(1997)126<0676:TTAVPO>2.3.CO;2",NA,NA,NA,35,15,8.4,0.0732198425773385,0.109829763866008,0.128134724510342,0.14058209774849,0.109829763866008,0.0549148819330038,0.0307523338824821,9.26922133931747,9.66522564099702,0.0298978799700782,0.0560921765677623
154,"adult","fish","freshwater","Chordata","Actinopterygii","Percidae","Etheostoma","nigrum","Etheostoma nigrum",30,20,10,7.4,"wild",37.4,0.34,14,40,-104,"crit",30,40,"mid",37.5,"N",59,32,32,59,27,45.5,32.4,32.4,38.216,5.816,267.0665471,161.6674438,90.80262601,54.96693088,25,2017-04-05,"Smith and Fausch 1997","doi:10.1577/1548-8659(1997)126<0676:TTAVPO>2.3.CO;2",NA,NA,NA,34,14,7.4,0.0732198425773385,0.109829763866008,0.124473732381475,0.136921105619623,0.109829763866008,0.0512538898041369,0.0270913417536152,8.11808802849994,8.0332932009836,0.0272911118177661,0.0509687493432884
155,"adult","fish","freshwater","Chordata","Actinopterygii","Galaxiidae","Galaxias","maculatus","Galaxias maculatus",22,20,2,11.8,"wild",33.8,0.45,7,-38,175,"crit",30,38,"mid",37.5,"S",-33,-55,33,55,22,44,22.8,22.8,34.16,11.36,661.0690096,393.1781103,297.4810543,176.9301497,31,2017-04-05,"Simons, 1984",NA,NA,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton.",NA,32.9,12.9,11.8,0.0732198425773385,0.0805418268350723,0.120446641039722,0.123741533955702,0.109829763866008,0.0472267984623833,0.0431997071206297,6.98112082927615,7.32509848015539,0.0420038987935685,0.0484938282056475
